donation_id,donor_id,campaign_id,donation_date,amount,method,status
DON01984,D0804,CAMP021,2025-04-27,1429.95,Credit Card,Refunded
DON01985,D0499,CAMP003,2023-02-08,1424.68,Cash,Completed
DON01986,D0434,CAMP018,2022-01-20,2456.46,Check,Failed
DON01987,D0280,CAMP016,2021-07-30,1679.35,Online,Failed
DON01988,D0087,CAMP020,2023-09-29,1990.18,Credit Card,Refunded
DON01989,D0362,CAMP012,2022-11-21,1955.36,Online,Completed
DON01990,D0683,CAMP023,2024-10-01,3603.33,Check,Failed
DON01991,D0996,CAMP005,2021-06-05,2656.14,Credit Card,Refunded
DON01992,D0986,CAMP013,2024-12-02,3713.82,Credit Card,Failed
DON01993,D0371,CAMP023,2020-08-28,905.06,Check,Failed
DON01994,D0098,CAMP007,2025-01-04,2923.7,Credit Card,Failed
DON01995,D0870,CAMP011,2023-08-28,4594.4,Cash,Completed
DON01996,D0466,CAMP024,2022-12-10,2183.05,Online,Completed
DON01997,D0269,CAMP005,2023-09-25,4012.27,Credit Card,Failed
DON01998,D0485,CAMP024,2021-02-14,1236.84,Cash,Refunded
DON01999,D0299,CAMP006,2023-03-02,454.18,Check,Refunded
DON02000,D0005,CAMP015,2022-02-26,1628.25,Check,Failed
DON02001,D0972,CAMP024,2023-11-04,4338.42,Check,Failed
DON02002,D0457,CAMP010,2022-07-28,156.88,Check,Refunded
DON02003,D0721,CAMP018,2024-03-23,4315.25,Cash,Refunded
DON02004,D0902,CAMP003,2020-06-13,4551.19,Cash,Completed
DON02005,D0036,CAMP004,2025-03-04,721.11,Credit Card,Failed
DON02006,D0852,CAMP001,2023-06-14,1982.69,Check,Refunded
DON02007,D0602,CAMP010,2020-06-25,4901.3,Cash,Completed
DON02008,D0135,CAMP020,2022-10-30,1773.47,Check,Completed
DON02009,D0679,CAMP008,2021-11-29,2724.22,Check,Failed
DON02010,D0539,CAMP001,2024-03-31,4866.28,Check,Completed
DON02011,D0867,CAMP021,2020-12-17,2102.33,Credit Card,Completed
DON02012,D0376,CAMP011,2021-10-09,857.65,Cash,Refunded
DON02013,D0874,CAMP006,2021-01-25,396.78,Check,Failed
DON02014,D0341,CAMP013,2023-01-11,4823.21,Cash,Completed
DON02015,D0325,CAMP022,2021-04-14,2768.85,Cash,Refunded
DON02016,D0843,CAMP003,2022-12-23,4323.04,Credit Card,Completed
DON02017,D0367,CAMP013,2024-12-12,3967.48,Cash,Failed
DON02018,D0143,CAMP005,2022-01-20,2849.34,Cash,Failed
DON02019,D0982,CAMP021,2023-10-13,1523.89,Cash,Completed
DON02020,D0861,CAMP009,2024-07-04,1387.59,Check,Refunded
DON02021,D0080,CAMP003,2024-12-23,1737.22,Credit Card,Completed
DON02022,D0015,CAMP005,2023-08-29,3532.89,Cash,Refunded
DON02023,D0206,CAMP015,2023-10-29,4343.24,Cash,Failed
DON02024,D0944,CAMP012,2023-09-27,1264.49,Cash,Completed
DON02025,D0630,CAMP006,2022-10-22,3122.92,Check,Failed
DON02026,D0720,CAMP024,2020-07-05,4868.14,Cash,Refunded
DON02027,D0621,CAMP006,2020-10-08,2564.06,Credit Card,Refunded
DON02028,D0658,CAMP019,2024-07-20,687.37,Credit Card,Refunded
DON02029,D0607,CAMP025,2023-01-18,4833.34,Credit Card,Refunded
DON02030,D0750,CAMP011,2022-04-21,688.02,Credit Card,Failed
DON02031,D0200,CAMP001,2022-05-07,3362.63,Cash,Failed
DON02032,D0601,CAMP005,2025-05-20,3949.37,Check,Completed
DON02033,D0197,CAMP025,2022-07-07,2139.85,Cash,Completed
DON02034,D0307,CAMP005,2022-02-18,1147.3,Check,Completed
DON02035,D0632,CAMP024,2021-10-08,3951.62,Online,Refunded
DON02036,D0553,CAMP014,2021-01-19,1498.17,Check,Refunded
DON02037,D0480,CAMP002,2023-08-25,3128.06,Cash,Completed
DON02038,D0691,CAMP018,2025-02-17,3831.44,Credit Card,Failed
DON02039,D0341,CAMP022,2024-01-27,1551.03,Online,Completed
DON02040,D0411,CAMP011,2024-07-19,1211.18,Online,Completed
DON02041,D0482,CAMP003,2021-06-15,2904.91,Check,Refunded
DON02042,D0311,CAMP008,2020-09-30,990.73,Online,Completed
DON02043,D0845,CAMP006,2024-07-01,2645.09,Cash,Failed
DON02044,D0321,CAMP005,2021-09-22,1551.33,Check,Failed
DON02045,D0211,CAMP020,2021-03-11,3000.06,Credit Card,Refunded
DON02046,D0802,CAMP022,2023-04-17,1326.09,Online,Failed
DON02047,D0794,CAMP006,2023-10-06,1616.78,Check,Failed
DON02048,D0815,CAMP003,2024-04-14,3647.05,Online,Failed
DON02049,D0900,CAMP011,2023-08-21,1333.08,Online,Refunded
DON02050,D0216,CAMP015,2025-04-14,2876.95,Credit Card,Refunded
DON02051,D0586,CAMP015,2024-05-23,1178.32,Cash,Failed
DON02052,D0541,CAMP020,2023-03-21,2434.44,Credit Card,Completed
DON02053,D0692,CAMP022,2023-02-25,797.69,Cash,Completed
DON02054,D0004,CAMP003,2022-12-24,438.49,Check,Refunded
DON02055,D0779,CAMP014,2024-10-27,2275.79,Check,Refunded
DON02056,D0592,CAMP020,2024-02-08,1756.8,Online,Completed
DON02057,D0954,CAMP018,2023-05-09,283.02,Online,Failed
DON02058,D0567,CAMP010,2021-03-23,3213.07,Check,Failed
DON02059,D0957,CAMP019,2021-07-14,4526.61,Online,Failed
DON02060,D0659,CAMP006,2022-12-08,3540.01,Online,Failed
DON02061,D0226,CAMP018,2023-01-11,4216.58,Online,Failed
DON02062,D0923,CAMP010,2022-08-29,2524.26,Cash,Failed
DON02063,D0175,CAMP008,2021-07-24,1454.83,Credit Card,Failed
DON02064,D0865,CAMP016,2021-12-27,4391.82,Check,Completed
DON02065,D0548,CAMP017,2020-08-13,2857.53,Check,Refunded
DON02066,D0883,CAMP010,2023-12-02,2702.12,Check,Refunded
DON02067,D0677,CAMP003,2024-04-03,1171.03,Online,Refunded
DON02068,D0340,CAMP009,2023-12-22,2560.03,Cash,Failed
DON02069,D0978,CAMP010,2020-08-23,3655.63,Cash,Completed
DON02070,D0777,CAMP017,2023-10-14,2938.81,Cash,Completed
DON02071,D0347,CAMP019,2021-01-05,559.69,Cash,Refunded
DON02072,D0610,CAMP017,2022-09-21,101.34,Cash,Failed
DON02073,D0301,CAMP002,2023-01-24,4567.13,Cash,Refunded
DON02074,D0947,CAMP004,2022-02-11,3657.4,Cash,Completed
DON02075,D0243,CAMP004,2024-04-11,1178.62,Credit Card,Completed
DON02076,D0342,CAMP009,2025-05-23,402.35,Credit Card,Failed
DON02077,D0704,CAMP014,2023-10-31,734.51,Online,Completed
DON02078,D0206,CAMP025,2024-11-13,649.82,Online,Refunded
DON02079,D0833,CAMP020,2025-01-31,4505.03,Credit Card,Refunded
DON02080,D0211,CAMP013,2020-12-20,1630.6,Check,Failed
DON02081,D0415,CAMP025,2024-07-20,194.94,Online,Completed
DON02082,D0213,CAMP006,2021-03-30,1469.9,Credit Card,Failed
DON02083,D0874,CAMP025,2025-05-10,165.19,Cash,Completed
DON02084,D0758,CAMP016,2020-09-22,4721.63,Credit Card,Failed
DON02085,D0429,CAMP018,2021-12-20,496.95,Online,Completed
DON02086,D0843,CAMP018,2022-03-31,4042.29,Credit Card,Failed
DON02087,D0361,CAMP005,2020-12-17,2205.93,Online,Completed
DON02088,D0802,CAMP006,2020-05-28,179.85,Credit Card,Completed
DON02089,D0029,CAMP018,2023-09-14,2371.56,Credit Card,Completed
DON02090,D0008,CAMP015,2021-01-13,64.36,Cash,Completed
DON02091,D0438,CAMP013,2024-06-07,4551.72,Online,Completed
DON02092,D0604,CAMP022,2021-08-06,1661.85,Check,Refunded
DON02093,D0165,CAMP021,2025-01-15,1944.83,Credit Card,Failed
DON02094,D0395,CAMP012,2023-07-06,651.94,Online,Completed
DON02095,D0170,CAMP019,2024-03-15,27.37,Check,Refunded
DON02096,D0198,CAMP023,2021-03-08,1820.6,Check,Refunded
DON02097,D0631,CAMP005,2021-12-07,493.36,Check,Completed
DON02098,D0725,CAMP006,2020-08-20,4408.96,Check,Completed
DON02099,D0648,CAMP007,2020-11-09,84.07,Online,Refunded
DON02100,D0655,CAMP021,2020-09-14,117.42,Check,Failed
DON02101,D0381,CAMP010,2021-11-18,2808.52,Cash,Completed
DON02102,D0332,CAMP022,2021-02-14,637.59,Cash,Failed
DON02103,D0046,CAMP005,2025-01-08,4107.96,Credit Card,Refunded
DON02104,D0584,CAMP010,2023-09-09,4177.39,Check,Completed
DON02105,D0514,CAMP024,2023-10-20,1078.56,Online,Completed
DON02106,D0953,CAMP002,2024-06-24,650.21,Check,Refunded
DON02107,D0970,CAMP018,2021-09-28,1577.95,Check,Failed
DON02108,D0648,CAMP014,2020-11-19,2582.76,Cash,Failed
DON02109,D0233,CAMP007,2020-10-07,416.46,Online,Failed
DON02110,D0703,CAMP010,2023-08-05,2095.61,Check,Completed
DON02111,D0833,CAMP025,2023-04-28,171.04,Credit Card,Completed
DON02112,D0758,CAMP015,2020-11-27,2568.2,Cash,Completed
DON02113,D0594,CAMP025,2023-05-31,4824.11,Cash,Failed
DON02114,D0957,CAMP008,2023-03-10,1424.34,Credit Card,Failed
DON02115,D0337,CAMP014,2022-04-10,1339.12,Online,Refunded
DON02116,D0926,CAMP020,2023-06-04,2418.37,Cash,Refunded
DON02117,D0680,CAMP001,2020-07-10,4528.94,Check,Failed
DON02118,D0242,CAMP016,2024-04-03,488.12,Credit Card,Completed
DON02119,D0889,CAMP024,2022-11-18,842.64,Cash,Refunded
DON02120,D0837,CAMP012,2024-02-18,161.42,Online,Refunded
DON02121,D0347,CAMP014,2023-09-06,1506.81,Credit Card,Completed
DON02122,D0921,CAMP009,2020-07-12,4063.97,Online,Completed
DON02123,D0077,CAMP003,2022-09-10,4869.14,Check,Failed
DON02124,D0237,CAMP015,2024-03-29,233.62,Cash,Refunded
DON02125,D0120,CAMP006,2022-06-14,4465.22,Check,Failed
DON02126,D0718,CAMP001,2025-04-23,2730.69,Check,Completed
DON02127,D0407,CAMP014,2022-09-11,1354.58,Check,Refunded
DON02128,D0905,CAMP007,2024-03-22,425.05,Check,Refunded
DON02129,D0399,CAMP022,2024-11-16,1449.58,Check,Completed
DON02130,D0381,CAMP021,2020-10-25,1163.0,Cash,Completed
DON02131,D0296,CAMP018,2020-08-05,2874.28,Credit Card,Completed
DON02132,D0633,CAMP005,2025-02-01,874.2,Credit Card,Completed
DON02133,D0503,CAMP024,2023-05-23,1066.49,Credit Card,Refunded
DON02134,D0795,CAMP017,2021-06-13,2206.0,Online,Failed
DON02135,D0304,CAMP016,2021-10-24,4319.27,Credit Card,Refunded
DON02136,D0067,CAMP009,2024-01-08,441.67,Online,Failed
DON02137,D0491,CAMP013,2025-05-22,844.53,Online,Failed
DON02138,D0909,CAMP006,2025-04-21,4896.0,Check,Completed
DON02139,D0003,CAMP006,2021-07-24,1402.02,Check,Failed
DON02140,D0379,CAMP025,2024-12-28,4815.4,Cash,Failed
DON02141,D0330,CAMP015,2022-09-03,4500.23,Cash,Failed
DON02142,D0372,CAMP006,2024-01-02,835.99,Cash,Completed
DON02143,D0488,CAMP010,2025-04-11,3071.4,Online,Failed
DON02144,D0574,CAMP015,2024-03-27,448.98,Online,Completed
DON02145,D0359,CAMP001,2020-07-23,3688.3,Cash,Completed
DON02146,D0353,CAMP018,2020-11-26,1800.26,Credit Card,Refunded
DON02147,D0629,CAMP024,2024-08-08,2609.66,Credit Card,Refunded
DON02148,D0697,CAMP016,2021-03-21,32.38,Check,Completed
DON02149,D0303,CAMP002,2020-10-22,3220.14,Cash,Failed
DON02150,D0092,CAMP017,2022-03-13,786.71,Credit Card,Completed
DON02151,D0866,CAMP016,2023-04-18,2746.33,Credit Card,Refunded
DON02152,D0994,CAMP025,2023-12-02,438.76,Cash,Refunded
DON02153,D0035,CAMP013,2024-04-01,2748.24,Online,Refunded
DON02154,D0836,CAMP017,2024-05-29,517.61,Cash,Completed
DON02155,D0222,CAMP016,2024-07-02,2200.6,Online,Completed
DON02156,D0376,CAMP001,2024-06-30,3222.98,Cash,Refunded
DON02157,D0463,CAMP018,2024-06-01,3361.7,Check,Completed
DON02158,D0806,CAMP009,2020-11-06,4454.99,Credit Card,Refunded
DON02159,D0305,CAMP014,2022-09-01,4036.52,Check,Completed
DON02160,D0005,CAMP012,2021-11-18,2933.63,Check,Failed
DON02161,D0451,CAMP019,2020-08-08,823.67,Online,Refunded
DON02162,D0251,CAMP003,2022-11-30,1969.02,Check,Completed
DON02163,D0526,CAMP005,2025-03-20,4148.16,Cash,Failed
DON02164,D0340,CAMP015,2023-01-21,4621.2,Credit Card,Refunded
DON02165,D0566,CAMP006,2025-05-14,3441.78,Cash,Completed
DON02166,D0633,CAMP005,2021-12-05,2604.15,Credit Card,Refunded
DON02167,D0871,CAMP005,2024-06-20,621.58,Credit Card,Failed
DON02168,D0337,CAMP018,2022-05-31,3208.67,Cash,Failed
DON02169,D0964,CAMP023,2021-07-14,736.76,Credit Card,Refunded
DON02170,D0039,CAMP002,2021-10-29,1374.15,Credit Card,Failed
DON02171,D0392,CAMP019,2021-02-15,884.17,Credit Card,Failed
DON02172,D0635,CAMP007,2021-09-13,1192.0,Cash,Failed
DON02173,D0021,CAMP023,2022-12-18,2722.83,Online,Failed
DON02174,D0453,CAMP023,2021-05-15,1413.66,Cash,Completed
DON02175,D0345,CAMP006,2025-02-20,2544.44,Credit Card,Completed
DON02176,D0074,CAMP013,2021-08-04,2815.42,Credit Card,Refunded
DON02177,D0627,CAMP001,2024-04-29,2856.23,Check,Refunded
DON02178,D0433,CAMP020,2021-12-17,4749.73,Check,Failed
DON02179,D0420,CAMP003,2024-06-04,4528.95,Online,Failed
DON02180,D0795,CAMP002,2024-01-10,3013.51,Cash,Completed
DON02181,D0506,CAMP009,2024-03-31,2827.94,Check,Refunded
DON02182,D0401,CAMP011,2023-11-13,2313.29,Online,Failed
DON02183,D0584,CAMP023,2023-01-22,1689.92,Credit Card,Completed
DON02184,D0392,CAMP008,2020-06-23,2823.67,Check,Refunded
DON02185,D0562,CAMP019,2022-04-13,3736.53,Credit Card,Completed
DON02186,D0664,CAMP004,2021-12-22,3422.05,Credit Card,Completed
DON02187,D0733,CAMP009,2021-10-16,3271.2,Check,Refunded
DON02188,D0145,CAMP024,2022-01-12,2153.82,Cash,Completed
DON02189,D0159,CAMP015,2024-02-17,4256.67,Check,Completed
DON02190,D0159,CAMP007,2020-12-28,1702.21,Cash,Refunded
DON02191,D0900,CAMP010,2025-04-08,2528.07,Check,Refunded
DON02192,D0336,CAMP005,2024-03-30,647.9,Credit Card,Completed
DON02193,D0783,CAMP012,2022-03-30,3527.69,Online,Refunded
DON02194,D0623,CAMP008,2021-03-31,3395.48,Cash,Completed
DON02195,D0732,CAMP022,2022-01-28,2055.24,Online,Failed
DON02196,D0158,CAMP010,2020-07-09,2273.25,Online,Completed
DON02197,D0784,CAMP007,2022-02-25,4694.59,Credit Card,Refunded
DON02198,D0914,CAMP007,2023-12-10,2305.89,Cash,Failed
DON02199,D0587,CAMP010,2022-11-22,1749.37,Cash,Failed
DON02200,D0025,CAMP020,2023-07-14,3317.15,Cash,Refunded
DON02201,D0337,CAMP007,2022-02-26,3299.32,Credit Card,Refunded
DON02202,D0746,CAMP021,2022-02-23,4705.37,Cash,Completed
DON02203,D0400,CAMP015,2022-03-24,4002.24,Credit Card,Failed
DON02204,D0459,CAMP024,2025-03-01,1591.44,Cash,Failed
DON02205,D0146,CAMP005,2024-07-22,275.82,Cash,Failed
DON02206,D0485,CAMP023,2020-07-21,3312.99,Credit Card,Completed
DON02207,D0265,CAMP019,2022-06-07,4637.92,Credit Card,Failed
DON02208,D0973,CAMP011,2021-08-14,3722.35,Credit Card,Completed
DON02209,D0079,CAMP015,2022-07-29,764.49,Credit Card,Failed
DON02210,D0957,CAMP012,2021-12-22,4036.76,Check,Refunded
DON02211,D0911,CAMP010,2024-04-26,2736.02,Credit Card,Failed
DON02212,D0418,CAMP011,2021-05-03,2474.73,Credit Card,Failed
DON02213,D0961,CAMP001,2025-04-02,205.94,Cash,Completed
DON02214,D0885,CAMP014,2024-05-29,1769.8,Credit Card,Refunded
DON02215,D0888,CAMP021,2022-02-13,2119.51,Credit Card,Failed
DON02216,D0003,CAMP018,2023-12-22,4645.35,Credit Card,Refunded
DON02217,D0104,CAMP011,2022-06-30,2463.32,Online,Refunded
DON02218,D0603,CAMP021,2021-08-25,2520.09,Cash,Completed
DON02219,D0603,CAMP008,2024-11-23,2080.41,Online,Failed
DON02220,D0013,CAMP020,2024-02-11,895.95,Online,Refunded
DON02221,D0032,CAMP022,2024-08-29,3054.71,Cash,Completed
DON02222,D0336,CAMP001,2020-11-24,4176.22,Credit Card,Refunded
DON02223,D0038,CAMP013,2025-01-22,1890.22,Check,Refunded
DON02224,D0107,CAMP012,2021-11-24,410.59,Check,Refunded
DON02225,D0513,CAMP008,2021-04-05,4752.08,Online,Refunded
DON02226,D0998,CAMP014,2022-11-13,2229.59,Credit Card,Failed
DON02227,D0595,CAMP008,2025-02-25,1873.49,Credit Card,Completed
DON02228,D0571,CAMP013,2021-09-25,1664.06,Online,Completed
DON02229,D0484,CAMP006,2025-01-02,2767.1,Check,Refunded
DON02230,D0048,CAMP017,2021-07-04,3412.27,Credit Card,Refunded
DON02231,D0765,CAMP025,2020-07-08,1813.17,Online,Completed
DON02232,D0201,CAMP022,2020-06-27,91.56,Check,Failed
DON02233,D0236,CAMP020,2021-03-22,4530.59,Credit Card,Completed
DON02234,D0547,CAMP018,2022-04-05,2874.11,Check,Completed
DON02235,D0195,CAMP020,2023-01-25,1536.44,Check,Completed
DON02236,D0698,CAMP020,2022-01-14,4814.43,Cash,Failed
DON02237,D0990,CAMP008,2020-07-30,914.68,Check,Completed
DON02238,D0504,CAMP017,2020-07-20,3934.46,Credit Card,Completed
DON02239,D0010,CAMP022,2022-05-12,1272.16,Cash,Failed
DON02240,D0883,CAMP015,2021-09-03,250.04,Check,Refunded
DON02241,D0247,CAMP010,2025-04-07,4144.13,Online,Refunded
DON02242,D0646,CAMP003,2021-12-31,389.63,Cash,Completed
DON02243,D0151,CAMP016,2024-03-25,595.36,Cash,Completed
DON02244,D0626,CAMP010,2025-01-19,2644.55,Credit Card,Refunded
DON02245,D0575,CAMP007,2020-08-16,2063.62,Cash,Failed
DON02246,D0145,CAMP025,2022-03-20,4633.39,Credit Card,Completed
DON02247,D0271,CAMP023,2024-01-01,345.47,Check,Refunded
DON02248,D0019,CAMP010,2020-07-22,2150.61,Credit Card,Failed
DON02249,D0733,CAMP017,2023-08-29,1928.73,Online,Completed
DON02250,D0622,CAMP001,2023-04-11,2292.22,Credit Card,Completed
DON02251,D0082,CAMP006,2023-05-06,662.44,Check,Completed
DON02252,D0870,CAMP008,2020-06-16,702.71,Cash,Refunded
DON02253,D0671,CAMP010,2023-04-26,3820.12,Online,Completed
DON02254,D0491,CAMP025,2021-07-30,4816.58,Online,Completed
DON02255,D0047,CAMP007,2023-12-20,690.6,Check,Completed
DON02256,D0270,CAMP024,2024-01-05,2384.62,Credit Card,Completed
DON02257,D0437,CAMP005,2024-02-15,4365.93,Online,Failed
DON02258,D0144,CAMP007,2020-10-26,3165.88,Cash,Completed
DON02259,D0409,CAMP024,2023-07-18,977.89,Credit Card,Failed
DON02260,D0423,CAMP003,2023-04-26,3693.45,Cash,Failed
DON02261,D0619,CAMP006,2024-02-29,466.93,Check,Refunded
DON02262,D0296,CAMP006,2024-04-22,4809.14,Check,Refunded
DON02263,D0434,CAMP019,2025-03-12,2951.53,Online,Failed
DON02264,D0474,CAMP005,2020-09-11,1188.99,Check,Completed
DON02265,D0630,CAMP015,2021-03-16,4589.67,Credit Card,Failed
DON02266,D0097,CAMP001,2022-03-02,3520.78,Online,Failed
DON02267,D0479,CAMP018,2025-02-18,1114.77,Cash,Completed
DON02268,D0236,CAMP016,2024-03-18,1114.26,Credit Card,Failed
DON02269,D0566,CAMP025,2024-05-27,261.96,Check,Refunded
DON02270,D0427,CAMP022,2024-04-10,2501.58,Credit Card,Refunded
DON02271,D0314,CAMP012,2024-07-04,2405.74,Credit Card,Completed
DON02272,D0949,CAMP023,2021-03-01,548.83,Check,Failed
DON02273,D0463,CAMP024,2021-06-30,214.36,Cash,Completed
DON02274,D0628,CAMP011,2025-01-11,381.98,Credit Card,Refunded
DON02275,D0925,CAMP006,2022-02-24,3295.58,Check,Refunded
DON02276,D0666,CAMP022,2024-07-20,182.23,Online,Completed
DON02277,D0692,CAMP021,2025-05-02,503.75,Cash,Completed
DON02278,D0333,CAMP021,2022-04-01,3347.77,Cash,Failed
DON02279,D0062,CAMP022,2020-06-18,2414.2,Check,Refunded
DON02280,D0121,CAMP016,2022-02-13,114.26,Check,Completed
DON02281,D0252,CAMP024,2021-04-21,279.14,Credit Card,Refunded
DON02282,D0649,CAMP015,2020-10-12,3391.77,Online,Refunded
DON02283,D0582,CAMP013,2020-12-07,4088.13,Online,Refunded
DON02284,D0681,CAMP016,2023-11-27,4754.36,Credit Card,Refunded
DON02285,D0077,CAMP005,2024-03-11,2532.48,Cash,Completed
DON02286,D0447,CAMP018,2020-08-24,1643.71,Cash,Completed
DON02287,D0084,CAMP015,2024-09-04,1652.94,Credit Card,Failed
DON02288,D0783,CAMP014,2020-11-01,4223.51,Online,Refunded
DON02289,D0731,CAMP018,2023-08-19,741.62,Credit Card,Refunded
DON02290,D0940,CAMP010,2024-05-21,4186.95,Credit Card,Completed
DON02291,D0445,CAMP022,2021-06-01,2345.88,Online,Refunded
DON02292,D0798,CAMP009,2022-11-01,1917.37,Check,Refunded
DON02293,D0853,CAMP015,2025-02-10,4592.88,Check,Refunded
DON02294,D0603,CAMP001,2022-07-08,4062.81,Credit Card,Completed
DON02295,D0172,CAMP010,2023-10-05,2707.33,Check,Failed
DON02296,D0459,CAMP025,2023-01-08,2896.06,Cash,Refunded
DON02297,D0301,CAMP006,2023-09-30,178.83,Credit Card,Refunded
DON02298,D0410,CAMP021,2023-05-16,2446.92,Cash,Refunded
DON02299,D0015,CAMP009,2022-06-07,4024.74,Cash,Completed
DON02300,D0361,CAMP017,2024-08-29,344.21,Online,Completed
DON02301,D0203,CAMP017,2021-06-03,672.13,Credit Card,Failed
DON02302,D0774,CAMP023,2021-12-24,1755.25,Check,Completed
DON02303,D0046,CAMP017,2022-09-29,1003.51,Check,Refunded
DON02304,D0891,CAMP010,2023-06-10,3806.12,Credit Card,Failed
DON02305,D0003,CAMP021,2021-04-29,4800.99,Online,Completed
DON02306,D0662,CAMP012,2020-05-26,4009.66,Cash,Completed
DON02307,D0637,CAMP024,2022-12-06,3159.98,Check,Failed
DON02308,D0919,CAMP022,2021-04-11,1308.22,Online,Completed
DON02309,D0073,CAMP008,2023-11-07,1788.35,Cash,Refunded
DON02310,D0767,CAMP007,2021-05-04,3604.98,Check,Failed
DON02311,D0613,CAMP015,2022-10-20,1466.73,Online,Completed
DON02312,D0045,CAMP018,2022-07-06,696.99,Credit Card,Refunded
DON02313,D0853,CAMP025,2022-10-19,2995.34,Cash,Refunded
DON02314,D0367,CAMP013,2023-10-31,2652.99,Online,Failed
DON02315,D0694,CAMP016,2023-11-22,1118.68,Credit Card,Failed
DON02316,D0597,CAMP005,2022-04-10,4438.7,Online,Completed
DON02317,D0875,CAMP013,2023-10-01,4771.26,Credit Card,Refunded
DON02318,D0520,CAMP004,2022-09-04,4676.11,Online,Completed
DON02319,D0028,CAMP020,2021-09-05,2098.12,Credit Card,Completed
DON02320,D0750,CAMP019,2020-08-28,1825.14,Cash,Completed
DON02321,D0502,CAMP021,2023-04-15,1763.42,Online,Completed
DON02322,D0394,CAMP010,2023-12-23,1120.5,Cash,Failed
DON02323,D0635,CAMP001,2021-08-08,1712.44,Credit Card,Completed
DON02324,D0295,CAMP023,2023-08-09,3635.34,Credit Card,Refunded
DON02325,D0767,CAMP025,2023-12-02,2131.17,Online,Failed
DON02326,D0124,CAMP015,2021-09-17,4000.75,Check,Failed
DON02327,D0481,CAMP007,2023-08-23,4349.95,Cash,Failed
DON02328,D0782,CAMP018,2024-05-04,4559.0,Check,Completed
DON02329,D0684,CAMP018,2021-09-26,3682.52,Check,Refunded
DON02330,D0275,CAMP015,2021-04-17,1881.77,Credit Card,Failed
DON02331,D0641,CAMP010,2025-01-15,2470.03,Credit Card,Refunded
DON02332,D0696,CAMP001,2024-03-31,587.93,Credit Card,Refunded
DON02333,D0580,CAMP024,2024-08-28,1333.72,Cash,Completed
DON02334,D0911,CAMP025,2021-09-14,1401.69,Online,Failed
DON02335,D0428,CAMP014,2022-04-15,168.52,Cash,Completed
DON02336,D0965,CAMP020,2021-11-12,1656.0,Credit Card,Completed
DON02337,D0307,CAMP011,2021-08-25,979.1,Check,Failed
DON02338,D0799,CAMP020,2021-08-28,3317.2,Credit Card,Completed
DON02339,D0406,CAMP006,2024-02-25,860.22,Credit Card,Failed
DON02340,D0108,CAMP018,2021-07-28,1893.66,Check,Failed
DON02341,D0131,CAMP002,2023-08-01,1102.77,Cash,Failed
DON02342,D0161,CAMP021,2020-10-26,4202.73,Cash,Refunded
DON02343,D0754,CAMP023,2024-05-26,4918.24,Credit Card,Refunded
DON02344,D0755,CAMP013,2024-10-23,1726.31,Cash,Refunded
DON02345,D0017,CAMP015,2023-03-24,986.78,Credit Card,Completed
DON02346,D0492,CAMP006,2022-07-26,538.19,Check,Failed
DON02347,D0839,CAMP003,2022-06-26,1804.33,Cash,Failed
DON02348,D0484,CAMP004,2024-02-18,2804.5,Online,Refunded
DON02349,D0892,CAMP001,2025-04-25,279.97,Online,Completed
DON02350,D0376,CAMP021,2023-04-26,3964.38,Online,Failed
DON02351,D0597,CAMP022,2021-02-04,3963.57,Check,Failed
DON02352,D0625,CAMP011,2024-09-17,4703.04,Cash,Refunded
DON02353,D0617,CAMP019,2021-09-21,1834.77,Check,Completed
DON02354,D0545,CAMP010,2024-08-14,1980.79,Credit Card,Completed
DON02355,D0743,CAMP008,2021-07-12,1292.75,Cash,Failed
DON02356,D0649,CAMP022,2021-08-25,3205.24,Credit Card,Refunded
DON02357,D0427,CAMP014,2024-05-13,2789.65,Cash,Refunded
DON02358,D0686,CAMP015,2021-03-08,581.3,Online,Failed
DON02359,D0369,CAMP014,2021-02-04,4898.23,Credit Card,Failed
DON02360,D0316,CAMP005,2023-08-07,4841.64,Credit Card,Completed
DON02361,D0888,CAMP020,2022-03-22,3416.24,Credit Card,Completed
DON02362,D0825,CAMP021,2020-10-16,1373.54,Check,Completed
DON02363,D0243,CAMP013,2025-02-04,4603.28,Check,Completed
DON02364,D0393,CAMP025,2021-12-15,3085.02,Check,Completed
DON02365,D0447,CAMP018,2024-11-20,605.49,Cash,Completed
DON02366,D0593,CAMP006,2022-01-01,2855.77,Check,Failed
DON02367,D0055,CAMP007,2020-07-18,180.69,Cash,Failed
DON02368,D0574,CAMP013,2025-04-18,1489.1,Credit Card,Failed
DON02369,D0408,CAMP017,2020-12-22,2973.03,Check,Refunded
DON02370,D0911,CAMP024,2022-09-07,2010.44,Online,Refunded
DON02371,D0707,CAMP009,2024-04-16,4713.31,Credit Card,Failed
DON02372,D0349,CAMP025,2022-05-16,2668.48,Check,Completed
DON02373,D0885,CAMP017,2024-09-30,2417.08,Online,Completed
DON02374,D0844,CAMP023,2024-09-08,4434.87,Credit Card,Failed
DON02375,D0465,CAMP018,2024-11-14,3663.17,Cash,Refunded
DON02376,D0050,CAMP020,2022-09-16,2598.56,Credit Card,Failed
DON02377,D0430,CAMP014,2023-06-20,3092.83,Cash,Completed
DON02378,D0120,CAMP013,2024-02-05,970.56,Online,Completed
DON02379,D0904,CAMP025,2020-10-15,249.92,Check,Refunded
